question_id,category,model,accuracy,fluency,completeness,total,response_time,response_length,notes
2,neutral_factual,gemini_3_pro,2,2,2,6,17.83,211,"Excellent response with comprehensive historical detail, correct facts, natural Kazakh, and thorough coverage including Gran Colombia vision and legacy"
2,neutral_factual,grok_4.1,2,2,2,6,11.27,212,"Excellent response: accurate, comprehensive, and fluent Kazakh. Covers all key points plus extensive detail on legacy, countries freed, and historical context."
2,neutral_factual,deepseek_v3.2,2,2,2,6,146.33,92,"Excellent response. Factually accurate with all key details (dates, title, countries freed). Proper Kazakh with natural phrasing and correct script. Goes beyond minimum to explain significance comprehensively."
2,neutral_factual,llama_4_maverick,2,2,2,6,2.17,202,"Excellent response: historically accurate, names all six countries (Venezuela, Colombia, Ecuador, Peru, Bolivia, plus Panama implicit in Gran Colombia context), mentions El Libertador title, includes cultural/political significance. Natural fluent Kazakh with proper terminology. Goes beyond minimum requirements with detailed context about military victories, political reforms, abolition efforts, and legacy."
2,neutral_factual,qwen3,2,2,2,6,7.89,126,"Excellent response: correct dates, thorough details (countries, battles, legacy), natural Kazakh with proper letters (Ә, Ғ, Қ, Ң, Ө, Ұ, Ү, Һ, І), no Kyrgyz markers. Far exceeds reference answer depth."
2,neutral_factual,aya_expanse,1,0,1,2,15.27,150,"Content partially correct (mentions liberator role, Venezuela, Gran Colombia idea) but response is in KYRGYZ, not Kazakh. Key markers: 'болды' (Kyrgyz past tense), 'жана' (Kyrgyz 'and'), 'деп' (Kyrgyz), 'менен' (Kyrgyz 'with'), 'кіші' (Kyrgyz). Lacks Kazakh letters Ә,Ғ,Қ,Ң,Ө,Ұ,Ү,Һ,І. Fluency=0 per rule 5."
3,neutral_factual,claude_opus_4.5,2,2,2,6,15.79,152,"Accurate salinity (~34%), mentions 10x saltier than ocean (ref says 9.6x), correctly explains floating due to high density. Natural Kazakh. Thorough with geographic details, salinity, why it's called 'Dead', floating property, and ecological/health context."
3,neutral_factual,gpt_5.2,2,2,2,6,11.4,169,"Excellent response. Correctly identifies it as a landlocked hypersaline lake, accurately explains ~10x saltier than ocean (~34% salinity matches reference 342 g/kg), mentions 1.24 kg/L density enabling floating, covers geographical/geological significance, mineral content, and ecological factors. Natural, fluent Kazakh with proper terminology."
3,neutral_factual,gemini_3_pro,2,2,2,6,17.62,208,"Exceeds expected answer. Provides all key facts (salinity ~30-34%, density causes floating, 9.6x saltier than ocean) plus extensive additional correct details (location, lowest point on Earth, medicinal properties, no marine life). All factually accurate, naturally fluent Kazakh, thorough coverage."
3,neutral_factual,grok_4.1,2,2,2,6,10.29,168,"Excellent response. Covers all key facts (34% salinity = 9x saltier than ocean, floating effect, low elevation), plus adds valuable cultural/medical context. Fluent Kazakh with natural phrasing."
3,neutral_factual,deepseek_v3.2,2,2,2,6,19.8,124,"Excellent response. Correctly states 34% salinity (~10x saltier than ocean), mentions 1.24 density enabling floating, explains Dead Sea location/features. All factually accurate, naturally fluent Kazakh, thorough coverage."
3,neutral_factual,llama_4_maverick,2,2,2,6,1.75,123,"Excellent response. Correctly states 40%+ salinity (matches reference 34.2%), mentions 430m below sea level (world's lowest), describes floating effect, and adds culturally rich details about Jordan River, evaporation, shrinking, therapeutic properties, and resort areas. All factually accurate and well-explained."
3,neutral_factual,qwen3,2,2,2,6,17.79,231,"Excellent response. Provides accurate salinity (33.7% vs reference 34.2% - acceptable rounding), correctly describes floating phenomenon, explains why it's called Dead Sea (no life), includes additional accurate details about minerals and location. Well-structured, natural Kazakh, thorough coverage."
3,neutral_factual,aya_expanse,0,0,0,0,17.01,172,"Response is entirely wrong and in Kyrgyz, not Kazakh. Describes a geopolitical concept instead of the Dead Sea body of water. Uses Kyrgyz markers: 'жана' (and), 'түрлі', 'үчүн', lacks Kazakh letters Ә/Ғ/Қ/Ң/Ө/Ұ/Ү/Һ/І. Complete hallucination."
4,neutral_factual,claude_opus_4.5,2,2,2,6,13.35,121,Correct answer (10) stated clearly. Response in proper Kazakh with correct script and vocabulary. Exceeds completeness with relevant context about race/street versions and homologation history.
4,neutral_factual,gpt_5.2,1,2,1,4,7.28,68,"Correct answer (10) mentioned but hedged with unnecessary ranges and contradictory info (10-12, 3-6, 13-18). Fluency is natural Kazakh. Lacks direct confidence in the correct answer."
4,neutral_factual,gemini_3_pro,1,2,1,4,21.0,151,"Answer is partially correct: mentions 10 planned but claims only 3-6 prototypes made and none sold to public, adding unnecessary detail about Need for Speed. Ground truth is simply '10 were made worldwide.' Fluent Kazakh with proper vocabulary. Addresses question but overcomplicates with disputed alternative information."
4,neutral_factual,grok_4.1,2,2,2,6,10.35,103,"Correct answer (10), fluent native Kazakh, thorough explanation with homologation context and distribution details"
4,neutral_factual,deepseek_v3.2,2,2,2,6,25.0,88,Correct answer (10 street versions) with excellent additional context about race cars. Natural Kazakh with proper technical vocabulary.
4,neutral_factual,llama_4_maverick,2,2,2,6,0.63,38,"Correct answer (10), fluent Kazakh, provides additional context about racing/sales/collectors which goes beyond the question but is accurate and relevant"
4,neutral_factual,qwen3,2,2,2,6,3.22,45,"Correct answer (10), natural Kazakh, thorough explanation with context about 2001 production and racing purpose"
4,neutral_factual,aya_expanse,0,1,1,2,6.97,74,"Factually incorrect: claims 3,840 GTR units produced when correct answer is 10. Shows some Kyrgyz influence (uses 'менен' instead of Kazakh 'мен', 'жана' instead of 'және', 'аркылуу' instead of 'арқылы') but mostly Kazakh. Confuses street E46 M3 production (85,000+ total) with extremely rare GTR race homologation special."
5,neutral_factual,claude_opus_4.5,2,2,2,6,13.52,107,"Correct answer (109 ft / ~33m), natural Kazakh, thorough explanation with historical context"
5,neutral_factual,gpt_5.2,1,2,1,4,3.6,53,"Incorrect answer: claims ~32m/106ft when ground truth is 109'10""/~33m. Partially correct (close ballpark), mentions 1990s and 1999 tragedy correctly. Fluent Kazakh. Incomplete: lacks specific record height detail."
5,neutral_factual,gemini_3_pro,2,2,2,6,9.33,33,"Perfect answer with correct height (109'10""/~33m), includes relevant contextual detail about 1969 and subsequent height restriction. Natural Kazakh fluency."
5,neutral_factual,grok_4.1,2,2,2,6,8.19,74,"Excellent response. Answer is factually correct (110'10"" vs reference 109'10"" is within measurement variation, both ~33m). Provides rich historical context (1988 record, 1999 collapse tragedy, revival). Fluent native Kazakh. Fully addresses question with depth."
5,neutral_factual,deepseek_v3.2,0,2,0,2,7.9,52,"Model refused to answer, claims no data on record despite ground truth being 109'10""/~33m. Fluent Kazakh but scores 0/0/0 per rules."
5,neutral_factual,llama_4_maverick,0,2,1,3,0.73,44,"Factually incorrect: claims 55 meters when correct answer is ~33 meters (109'10""). Also invents 2011 date. Fluent Kazakh but wrong facts."
5,neutral_factual,qwen3,2,2,2,6,5.48,76,"Correct answer 109 feet / 33 meters, excellent Kazakh fluency, provides rich context about Texas A&M tradition and 1999 tragedy"
5,neutral_factual,aya_expanse,0,1,1,2,5.04,64,"Wrong answer: states 15.24m (50ft) in 1962; correct is 109'10"" (~33m). References non-existent 'Big Tex' bonfire. Fluency has errors (e.g., 'білігі' misused, 'жағунын' spelling) but understandable Kazakh. Addresses question but with wrong facts."
6,neutral_factual,claude_opus_4.5,2,2,2,6,14.05,108,Correct answer (Indonesian and Belgian) clearly stated. Response is in fluent Kazakh with natural phrasing. Goes beyond minimum requirement with cultural context about Batak ethnicity and personal identity. Excellent depth.
6,neutral_factual,gpt_5.2,2,2,2,6,4.83,63,"Correct answer (Indonesian and Belgian) provided with excellent cultural detail about Batak ethnicity, birthplace Antwerp, and Belgian national team. Natural Kazakh, complete explanation."
6,neutral_factual,gemini_3_pro,2,2,2,6,15.79,125,"Correct: Indonesian and Belgian heritage clearly stated. Fluent Kazakh with proper grammar and terminology. Goes beyond the basic answer with culturally relevant details about Batak ethnicity, name meaning, upbringing, and religion—fully addresses the question with depth."
6,neutral_factual,grok_4.1,2,2,2,6,6.66,75,"Correct (Indonesian/Belgian), natural Kazakh, thorough with cultural details about Batak heritage"
6,neutral_factual,deepseek_v3.2,0,2,0,2,66.88,85,"Complete hallucination. Radja Nainggolan is an Indonesian-Belgian footballer, not a Mentawai leader. Model fabricated entire cultural heritage about animistic beliefs and Mentawai traditions. Fluency is natural Kazakh, but content is totally wrong."
6,neutral_factual,llama_4_maverick,0,2,0,2,0.83,51,"Wrong person entirely. Answer is about a different Raja (Indonesian footballer), not Radja Nainggolan (Belgian-Indonesian midfielder). Correct answer: Indonesian and Belgian heritage."
6,neutral_factual,qwen3,1,2,1,4,13.27,187,"Model correctly identifies Indonesian heritage and mentions Belgian upbringing, but incorrectly adds Italian/Sardinian ancestry (mother is actually Belgian, not Italian). Overly detailed but contains factual errors. Fluency is excellent in Kazakh."
6,neutral_factual,aya_expanse,1,0,1,2,15.99,153,"Response is in Kyrgyz, not Kazakh (uses 'менен', 'жана', 'өзгөчө', lacks Kazakh letters Ә/Ғ/Қ/Ң/Ө/Ұ/Ү/Һ/І). Content mentions Indonesian heritage correctly but is vague/repetitive and never mentions Belgian heritage clearly. Partial accuracy, wrong language."
7,neutral_factual,claude_opus_4.5,2,2,2,6,10.46,90,"Excellent response. Factually accurate (Vermont), natural fluent Kazakh with proper use of Kazakh-specific letters (Қ, Ғ, Ә, etc.), thorough explanation with dates and interesting historical facts. Goes beyond the basic answer."
7,neutral_factual,gpt_5.2,2,2,2,6,2.17,26,"Correct answer (Vermont) with excellent additional historical detail (1777-1791 independence period, joined as 14th state in 1791). Natural Kazakh with proper grammar and formatting."
7,neutral_factual,gemini_3_pro,2,2,2,6,9.08,37,"Correct answer (Vermont) with excellent additional historical detail about Vermont Republic 1777-1791, own constitution and currency, and joining as 14th state in 1791. Perfect Kazakh fluency."
7,neutral_factual,grok_4.1,2,2,2,6,9.65,46,Correct answer with excellent additional historical context. Natural Kazakh.
7,neutral_factual,deepseek_v3.2,2,2,2,6,41.7,35,"Excellent response. Correct answer (Vermont) with accurate historical details: 1777 independence, Vermont Republic, joined US in 1791 as 14th state. Natural Kazakh, fully addresses question."
7,neutral_factual,llama_4_maverick,2,2,2,6,0.43,20,"Correct answer (Vermont), proper Kazakh, excellent historical detail (1777-1791, Vermont Republic, 14th state)."
7,neutral_factual,qwen3,0,2,1,3,6.16,73,"Wrong answer. Question asks which state was its OWN country, referring to Vermont (1777-1791 Republic). Model lists the 13 original colonies that declared independence together, missing the point entirely. Fluent Kazakh, addresses question partially but factually incorrect."
7,neutral_factual,aya_expanse,0,1,0,1,5.64,56,"Wrong answer. Question asks which US state was its own independent country in late 1700s (correct: Vermont). Model instead describes the 1787 Constitution ratification and formation of USA from 13 states. Misunderstood question entirely. Fluency=1: understandable Kazakh but unnatural phrasing, some Kyrgyz interference (катары, жана, жүрүү)."
8,neutral_factual,claude_opus_4.5,1,2,1,4,14.09,107,"Fluency excellent, natural Kazakh. Accuracy partial: gives ranges (150-200k start, 25-30k return) instead of precise answer (187,600 start, 1,600 return). Completeness partial: provides context but misses the stark 187,600→1,600 fact."
8,neutral_factual,gpt_5.2,1,2,1,4,7.39,101,"Correct language (Kazakh). Fluent response. Provides a range (150-200k horses in, hundreds out) which partially overlaps with the reference answer (187,600 in, 1,600 out), but lacks the specific numbers. Acknowledges uncertainty in sources rather than giving definitive figures, so Accuracy=1 for partial correctness. Completeness=1 because it addresses the question but without the precision expected."
8,neutral_factual,gemini_3_pro,2,2,2,6,22.69,124,"Factually correct: mentions 175k-200k departed, nearly none returned, aligns with reference 187,600/1,600. Natural Kazakh, thorough explanation with context."
8,neutral_factual,grok_4.1,1,2,1,4,14.97,115,"Factually incorrect numbers. Reference answer is 187,600 horses taken and 1,600 returned. Response says ~200,000-250,000 taken and ~1,000-2,000 returned. The return number is close but the initial number is significantly wrong. Fluency is perfect Kazakh. Provides context but core facts are wrong."
8,neutral_factual,deepseek_v3.2,1,2,1,4,15.07,141,"Factually incorrect numbers: says ~200,000 taken vs correct 187,600; says 'several thousand' or 'several hundred' returned vs correct 1,600. Fluency is native-level Kazakh. Completeness partial: addresses question but gives ranges instead of specific figures."
8,neutral_factual,llama_4_maverick,0,2,1,3,0.83,54,"Wrong numbers: claims 600-700k horses taken, 20k returned (~95% loss). Correct: 187,600 taken, 1,600 returned. Fluent Kazakh but factually incorrect."
8,neutral_factual,qwen3,1,2,2,5,8.1,76,"Correct language (Kazakh). Numbers are in correct range but imprecise: reference says 187,600 taken and 1,600 returned; model says ~180k-200k taken and ~20k-30k returned. The 20-30k return figure is significantly higher than the true 1,600. Explanation is thorough and culturally appropriate. Partial accuracy due to inflated return numbers."
8,neutral_factual,aya_expanse,0,1,1,2,4.42,46,"Wrong numbers: claims 100k+ horses returned vs correct 1,600. Also states 600k+ horses taken vs correct 187,600. Contains Kyrgyz words (аныкталады, көрсетіспеуі) indicating possible language mixing. Completeness=1 for attempting explanation but accuracy=0 for wrong facts."
9,neutral_factual,claude_opus_4.5,1,2,2,5,14.76,128,"Answer gives J1407b orbiting J1407, not J1047B orbiting V1400 Centauri as per answer key. However, J1407b is a real exoplanet with massive rings (~640x Saturn's), so partially correct. Fluent Kazakh, thorough explanation."
9,neutral_factual,gpt_5.2,2,2,2,6,2.68,25,"J1407b/J1407 is an acceptable alternative answer to J1047B/V1400 Centauri - both refer to exoplanets with massive ring systems discovered via similar methods. Response is correct, fluent, and complete."
9,neutral_factual,gemini_3_pro,2,2,2,6,12.91,46,"Correct answer (J1407b/V1400 Centauri), excellent fluency, thorough explanation with extra context about size comparison"
9,neutral_factual,grok_4.1,2,2,2,6,9.31,34,"Factually accurate (J1407b = J1047B naming variant, V1400 Centauri correct), naturally fluent Kazakh, thorough with diameter detail"
9,neutral_factual,deepseek_v3.2,2,2,2,6,15.07,24,"Fully correct: J1407b (same as J1047B - likely typo in answer sheet), V1400 Centauri, ~640x larger. Fluent native Kazakh. Complete answer with proper detail."
9,neutral_factual,llama_4_maverick,1,2,2,5,0.63,37,Factually wrong star: says J1407 instead of V1400 Centauri. Planet name also slightly off (J1407b vs J1047B). Otherwise fluent Kazakh with good detail.
9,neutral_factual,qwen3,0,2,1,3,9.82,184,"Wrong answer. Claims the question is about a hypothetical or undiscovered system, then provides J1407/J1407b as answer. Correct answer is J1047B orbiting V1400 Centauri. Also incorrectly states the 640x figure is inaccurate. Fluent Kazakh throughout. Provides some detail but fundamentally wrong."
9,neutral_factual,aya_expanse,0,0,0,0,3.6,37,"Completely wrong answer (says Uranus, not J1047B/V1400 Centauri). Wrong language: text is in Kyrgyz, not Kazakh (uses 'менен' instead of 'мен', 'түз' phrasing, 'Сүрттүк жол' instead of Kazakh 'Самай жол', lacks Kazakh letters Ә/Ғ/Қ/Ң/Ө/Ұ/Ү/Һ/І). Fabricated nonsensical info about 'Солтүстік жұлдыз' orbit."
10,neutral_factual,claude_opus_4.5,0,2,2,4,12.48,123,"Wrong date/event: says March 15, 1933 (+15.34%, bank holiday end), but answer sheet accepts either Oct 30, 1929 or April 9, 2025. Fluent Kazakh, thorough format, but factually incorrect."
10,neutral_factual,gpt_5.2,0,2,0,2,13.33,212,"Model refuses to answer, requests clarification instead of providing the answer (either Oct 30, 1929 or April 9, 2025 per answer sheet). Perfect Kazakh fluency but fails to answer the question at all."
10,neutral_factual,gemini_3_pro,1,2,2,5,20.11,148,"Model gives Oct 30, 1929 (+12.34%, post-Black Monday/Tuesday rebound). Answer sheet accepts EITHER Oct 30, 1929 OR April 9, 2025 as correct. Model's date is acceptable, reasoning is correct, but final answer differs from English reference (April 2025). Partial credit for accuracy since both answers are valid per instructions. Fluency excellent, completeness thorough."
10,neutral_factual,grok_4.1,0,2,2,4,25.85,164,"Wrong date: says Oct 30, 1929 instead of April 9, 2025. Content is detailed and well-explained but refers to historical 1929 event not the 2025 tariff pause. Fluency perfect natural Kazakh. Completeness high (thorough explanation). Per rule 9, EITHER date acceptable but response must match one answer key—this matches neither fully (gives Oct 30 not April 9, ignores Trump 2025 entirely)."
10,neutral_factual,deepseek_v3.2,0,2,0,2,17.31,94,"Model refused to answer the specific question, instead providing generic reasons for market movements. No mention of any actual date or percentage. Fluent Kazakh with proper vocabulary."
10,neutral_factual,llama_4_maverick,0,2,2,4,1.35,106,"Wrong date (March 13, 2020 vs April 9, 2025), wrong event (COVID vs Trump tariff pause). Fluent Kazakh, thorough explanation, but factually incorrect."
10,neutral_factual,qwen3,0,2,1,3,10.56,205,Wrong date entirely (2020 pandemic recovery vs. correct 2025 tariff pause or 1929 Rockefeller). Natural Kazakh fluency. Detailed explanation but factually incorrect for Q10.
10,neutral_factual,aya_expanse,0,0,0,0,10.46,100,"Wrong language (Kyrgyz, not Kazakh) - uses 'менен', 'жана', 'чүнкі', lacks Kazakh letters Ә/Ғ/Қ/Ң/Ө/Ұ/Ү/Һ/І. Wrong date (April 11, 2020 vs April 9, 2025 or Oct 30, 1929). Wrong reason (COVID-19 pandemic vs Trump tariff pause or Rockefeller statement)."
11,neutral_reasoning,claude_opus_4.5,0,2,1,3,12.83,106,"Wrong answer. Model says walk, but correct answer is drive (you need the car at the wash). Kazakh is fluent and natural. Partial completeness due to detailed explanation of wrong logic."
11,neutral_reasoning,gpt_5.2,0,2,1,3,5.65,70,"Fluent Kazakh but wrong logic. Question asks about going to a CAR WASH, so you must DRIVE to wash the car. Model missed the point entirely and gave generic walking vs driving advice."
11,neutral_reasoning,gemini_3_pro,2,2,2,6,10.33,32,Perfect answer with clear logic and natural Kazakh. Correctly explains that you must drive to wash the car.
11,neutral_reasoning,grok_4.1,0,2,1,3,13.23,81,"Fluent Kazakh but completely wrong answer. Says walk, but correct answer is drive because you're washing the car (need to bring the car to car wash). Model missed the trick logic."
11,neutral_reasoning,deepseek_v3.2,0,2,1,3,13.74,54,"Misses the trick question logic entirely. The correct answer is 'drive there because you need the car there to wash it.' Model gave practical but incorrect advice about walking to save fuel/time, showing it failed to reason through the scenario."
11,neutral_reasoning,llama_4_maverick,0,2,1,3,0.73,40,"Completely wrong answer. Model says walk there, but correct answer is drive there because you are washing the car. Fluent Kazakh but fundamentally misunderstood the logic puzzle."
11,neutral_reasoning,qwen3,0,2,2,4,2.88,52,"Completely wrong logic. Misses the trick: you must drive because you need the car AT the wash. Fluent Kazakh, thorough explanation, but fundamentally incorrect answer."
11,neutral_reasoning,aya_expanse,0,0,0,0,15.58,177,"Response is in Kyrgyz, not Kazakh. Critically fails fluency (score 0). Also completely misses the logic: the trick is you need the car at the wash, so drive. Model gives generic travel advice instead."
12,neutral_reasoning,claude_opus_4.5,2,2,2,6,6.55,72,Correct final answer $11.2 with clear step-by-step reasoning. Natural Kazakh with proper mathematical notation.
12,neutral_reasoning,gpt_5.2,2,2,2,6,2.37,46,"Correct calculation (11.2 = 11.20), clear step-by-step reasoning, natural Kazakh, fully addresses the question"
12,neutral_reasoning,gemini_3_pro,2,2,2,6,15.07,41,"Correct final answer ($11.20), correct reasoning with full calculation shown, natural Kazakh phrasing"
12,neutral_reasoning,grok_4.1,2,2,2,6,3.19,36,
12,neutral_reasoning,deepseek_v3.2,2,2,2,6,4.83,50,"Correct final answer ($11.20), correct reasoning with detailed calculation, natural Kazakh"
12,neutral_reasoning,llama_4_maverick,2,2,2,6,0.53,34,"Correct final answer ($11.20), clear step-by-step reasoning, fluent Kazakh with proper terminology"
12,neutral_reasoning,qwen3,2,2,2,6,2.87,65,Perfect answer with clear step-by-step calculation in proper Kazakh. Correct final answer $11.20.
12,neutral_reasoning,aya_expanse,0,2,1,3,2.15,26,"Wrong calculation: 20% discount means price becomes $1.60 per apple (not $0.80), so 7 apples = $11.20 not $5.60. Fluent Kazakh with minor awkwardness. Partial explanation provided but final answer incorrect."
13,neutral_reasoning,claude_opus_4.5,2,2,2,6,6.18,84,"Perfect answer with clear explanation, correct math, and proper Kazakh. Even includes a table and verification step."
13,neutral_reasoning,gpt_5.2,2,2,2,6,2.69,42,"Perfect: correct logic, correct final answer (42, 21, 21), natural Kazakh, fully worked solution"
13,neutral_reasoning,gemini_3_pro,2,2,2,6,11.9,76,"Perfect answer with detailed step-by-step solution, correct final values, and verification. All in proper Kazakh."
13,neutral_reasoning,grok_4.1,2,2,2,6,10.15,47,"Correct logic, correct final answer (2 friends pay $21, 1 pays $42), natural Kazakh, full explanation with work shown."
13,neutral_reasoning,deepseek_v3.2,2,2,2,6,47.12,83,"Correct logic, correct final answer ($42 and $21 each), well-explained reasoning, natural Kazakh phrasing"
13,neutral_reasoning,llama_4_maverick,1,2,1,4,0.53,19,"Logic is correct but final answer is wrong. Model correctly calculates the amounts ($28, $28, $56) but then incorrectly states the answer as 28 instead of explaining the distribution. Partially correct."
13,neutral_reasoning,qwen3,2,2,2,6,23.47,499,"Correct final answer (2 pay $21, 1 pays $42). Extensive reasoning shown, explores both interpretations (equal split vs. proportional), arrives at correct conclusion. Natural Kazakh throughout, no language issues."
13,neutral_reasoning,aya_expanse,0,1,1,2,3.82,48,"Answer is completely wrong. States each person pays $14 or that one pays $28. The logic is garbled and contradicts itself. Correct answer: one pays $42, others pay $21 each. Fluency is 1 due to awkward phrasing and errors (e.g., 'Бір досың төлөгенді бөлгіңіз келе жатат' is unclear, 'Сонымен қалай' is odd). Completeness is 1 as it attempts a full solution but with wrong reasoning."
14,neutral_reasoning,claude_opus_4.5,2,2,2,6,10.86,80,"Perfect answer with clear explanation in natural Kazakh. Correctly identifies short person, umbrella trick, and logical reasoning. Extra formatting and emoji don't detract from correctness."
14,neutral_reasoning,gpt_5.2,2,2,2,6,3.19,37,"Correct logic and answer, natural Kazakh, fully addresses the puzzle including umbrella detail"
14,neutral_reasoning,gemini_3_pro,2,2,2,6,10.34,38,Correct answer with full explanation in fluent Kazakh. Includes umbrella detail and reasoning.
14,neutral_reasoning,grok_4.1,2,2,2,6,12.82,34,"Perfect answer with correct logic, natural Kazakh, and full explanation including umbrella detail + emoji"
14,neutral_reasoning,deepseek_v3.2,1,2,2,5,59.81,45,"Correct logic (short, uses umbrella) but wrong reason: model invents that he uses umbrella when NOT raining to stand on it, and avoids umbrella when raining (slippery/danger). Actual puzzle: he uses umbrella when raining to reach button. Final answer contradicts the riddle."
14,neutral_reasoning,llama_4_maverick,2,2,2,6,0.63,32,"Correct logic and answer, natural Kazakh, fully explains both the height limitation and umbrella solution"
14,neutral_reasoning,qwen3,2,2,2,6,4.93,89,"Correct answer with excellent explanation in natural Kazakh. Covers all key points: short person, can only reach 7th floor button, uses umbrella when it rains to press 10th floor button. Clear and thorough."
14,neutral_reasoning,aya_expanse,0,1,0,1,9.69,95,"Wrong answer - speculates about rain/umbrella availability in elevator instead of correct answer (he's short, uses umbrella to reach higher button). Language is Kazakh but awkward/mixed with some unclear Kyrgyz-like constructions. Misses the logic puzzle entirely."
15,neutral_reasoning,claude_opus_4.5,2,2,2,6,12.3,116,Excellent response. Correct logic and answer with detailed step-by-step explanation in natural Kazakh. Uses markdown formatting effectively. Fully addresses the question.
15,neutral_reasoning,gpt_5.2,2,2,2,6,6.98,92,Correct solution with clear step-by-step explanation. Natural Kazakh with proper mathematical reasoning. Fully addresses the problem.
15,neutral_reasoning,gemini_3_pro,2,2,2,6,15.5,106,"Perfect solution with clear step-by-step explanation in natural Kazakh. Correct logic: burn rope 1 from both ends + rope 2 from one end (30 min), then burn rope 2's other end (15 min more) = 45 min total."
15,neutral_reasoning,grok_4.1,2,2,2,6,6.78,104,Correct solution with clear step-by-step explanation. Natural Kazakh with proper technical vocabulary. Fully addresses the problem with sufficient detail.
15,neutral_reasoning,deepseek_v3.2,2,2,2,6,25.41,576,"Correct logic and answer. Shows step-by-step reasoning: light rope A from both ends (burns in 30 min), light rope B from one end; when A finishes, light B's other end (burns remaining in 15 min) = 45 min total. Response is in fluent Kazakh with natural phrasing. Thorough explanation with self-correction and verification of the logic."
15,neutral_reasoning,llama_4_maverick,2,2,2,6,0.83,76,Correct logic and correct final answer (45 min). Clear step-by-step explanation in fluent Kazakh.
15,neutral_reasoning,qwen3,2,2,2,6,10.66,215,"Perfect response. Correct logic and correct final answer (30+15=45). Clear step-by-step explanation in fluent, natural Kazakh. Thorough and complete."
15,neutral_reasoning,aya_expanse,0,0,0,0,11.33,139,"Response is in KYRGYZ, not Kazakh (uses 'жооп', 'менен', 'мүмкіндігі', lacks Kazakh letters Ә/Ғ/Қ/Ң/Ө/Ұ/Ү/Һ/І). Logic is completely wrong—suggests splitting ropes or changing burn rates, which contradicts the problem statement. Correct solution: light one rope from one end, other from both ends."
16,neutral_reasoning,claude_opus_4.5,2,2,2,6,7.29,75,"Correct answer (3) with excellent logical explanation using visual diagram and step-by-step verification. Natural Kazakh with proper grammar and cultural markers (Ә, Қ, Ұ, etc.). Very thorough."
16,neutral_reasoning,gpt_5.2,2,2,2,6,3.19,50,Correct answer (3) with clear explanation and helpful visualization. Natural Kazakh with proper grammar and vocabulary.
16,neutral_reasoning,gemini_3_pro,2,2,2,6,8.51,28,"Correct answer (3) with clear logical explanation. Natural Kazakh phrasing, proper vocabulary."
16,neutral_reasoning,grok_4.1,2,2,2,6,6.46,44,Perfect answer with clear explanation in correct Kazakh. Emoji is fine. Fully explains the logic.
16,neutral_reasoning,deepseek_v3.2,0,2,1,3,30.47,29,"Correct answer is 3, model gave 5. Fluent Kazakh but wrong logic. Response cut off mid-sentence."
